CustomerID,Gender,Age,Location,MembershipPeriod,PreferredCategory,VisitFrequency,AvgSessionTime,PagesViewed,PurchaseFrequency,AvgOrderValue,TotalSpent,LastPurchaseDaysAgo,DiscountUsed,CustomerSatisfaction,ReturnCount,ComplaintHistory,AppUsage,CartAbandonRate,CLV,ChurnRisk
C0701,Female,60,Surat,33,Sports,1,43.94,10,11.52,4108.45,48864.63,177,0,3,7,4,High,0.41,128361.38,1
C0702,Male,43,Pune,58,Sports,19,32.37,18,10.46,5882.21,56231.01,40,0,4,0,3,Medium,0.34,335582.02,0
C0703,Male,39,Delhi,46,Beauty,11,2.52,5,8.04,1788.99,14457.35,45,1,2,11,0,Low,0.99,48037.74,0
C0704,Male,64,Mumbai,1,Electronics,15,32.29,19,11.3,3969.39,47094.66,132,1,5,8,2,Medium,0.47,4685.0,0
C0705,Male,60,Jaipur,21,Sports,25,19.38,2,8.4,1201.12,9422.57,107,1,2,5,1,High,0.44,14020.21,1
C0706,Female,20,Delhi,23,Beauty,16,43.6,4,6.09,4386.54,28123.38,34,0,2,11,2,Medium,0.48,44666.41,0
C0707,Male,52,Hyderabad,57,Home Decor,3,13.93,16,6.82,4716.24,30939.52,8,1,5,11,4,Medium,0.92,191453.51,0
C0708,Female,29,Mumbai,9,Fashion,11,32.54,16,12.66,4422.47,57226.39,32,1,2,2,4,Medium,0.61,36629.5,1
C0709,Male,41,Mumbai,56,Sports,11,28.98,17,8.67,3914.88,35014.86,146,1,4,7,0,Low,0.39,197852.18,0
C0710,Female,22,Jaipur,1,Toys,10,2.52,15,5.97,4823.4,29653.7,168,0,1,1,2,Low,0.91,1757.58,1
C0711,Female,37,Chennai,21,Fashion,2,40.06,13,3.11,7975.36,22415.03,75,0,2,10,1,High,0.93,35532.45,1
C0712,Female,56,Jaipur,22,Toys,20,8.0,1,7.68,5093.53,36397.82,37,0,1,2,2,High,0.26,62885.39,1
C0713,Male,56,Pune,54,Electronics,5,30.53,5,4.16,6094.77,27160.49,36,0,4,6,4,High,0.39,129086.48,0
C0714,Male,30,Kolkata,4,Sports,23,35.35,1,14.36,1779.33,27798.88,10,0,4,10,2,Medium,0.97,10818.86,0
C0715,Male,58,Mumbai,1,Beauty,23,29.13,12,7.62,4381.18,33809.7,70,0,2,0,0,Low,0.54,2085.26,0
C0716,Female,62,Hyderabad,51,Grocery,25,6.18,15,0.63,357.79,229.78,118,1,3,8,4,High,0.43,948.83,1
C0717,Female,29,Ahmedabad,10,Sports,29,43.93,4,1.85,542.22,1054.27,162,1,2,9,2,High,0.2,613.19,1
C0718,Female,30,Mumbai,15,Sports,8,12.18,19,4.62,2783.1,12616.46,95,1,1,8,2,High,0.38,12447.98,1
C0719,Male,27,Jaipur,52,Sports,13,29.0,16,1.84,3892.82,6916.41,72,0,4,2,0,Medium,0.63,39304.2,0
C0720,Female,50,Bangalore,36,Sports,15,36.28,18,13.46,4732.4,67114.89,145,0,1,3,0,Medium,0.04,138971.98,1
C0721,Female,57,Mumbai,29,Toys,2,42.39,17,12.89,7137.63,83324.12,123,0,1,1,2,High,0.08,171478.01,1
C0722,Male,33,Mumbai,52,Beauty,12,27.97,11,14.58,6242.52,98030.47,61,0,5,9,1,Medium,0.01,485564.81,0
C0723,Male,62,Hyderabad,46,Beauty,24,13.14,13,10.74,2609.82,27698.17,146,1,4,10,4,Medium,0.22,140502.55,0
C0724,Female,52,Hyderabad,5,Toys,8,37.98,9,9.86,6024.83,59455.06,36,1,4,0,2,High,0.18,28189.68,0
C0725,Female,20,Mumbai,29,Grocery,21,9.02,17,13.89,4530.31,64615.92,161,0,1,10,0,High,0.85,113704.23,1
C0726,Female,22,Bangalore,47,Beauty,29,2.96,17,14.22,6299.7,85539.55,151,0,4,7,4,Low,0.19,396081.19,1
C0727,Male,43,Kolkata,47,Beauty,19,41.05,5,13.22,3465.08,46700.59,38,0,2,10,0,Medium,0.66,135977.54,0
C0728,Female,28,Surat,27,Electronics,25,26.74,8,12.99,1007.58,13593.78,158,1,5,8,4,High,0.12,36316.48,1
C0729,Male,24,Bangalore,25,Books,28,4.99,3,10.24,5062.36,47877.39,144,0,2,8,2,Low,0.59,95014.35,1
C0730,Male,27,Bangalore,16,Electronics,23,26.93,6,0.52,4589.19,2396.15,104,1,3,9,3,High,0.44,3196.85,1
C0731,Male,59,Bangalore,16,Books,1,8.24,3,6.73,7642.75,49680.93,92,1,3,4,3,High,0.41,65445.84,1
C0732,Female,51,Kolkata,36,Fashion,8,3.35,8,9.72,1548.4,15223.1,6,0,1,4,4,High,0.86,37905.17,1
C0733,Female,20,Chennai,25,Grocery,10,7.01,12,8.43,5352.22,40799.45,133,0,3,4,0,Low,0.17,87573.61,1
C0734,Female,25,Chennai,41,Books,13,35.33,4,12.41,3950.37,51403.53,92,0,2,5,0,Low,0.6,121403.64,1
C0735,Male,48,Bangalore,1,Electronics,5,34.49,2,12.37,3217.7,37163.25,1,1,3,3,0,Low,0.82,3386.74,0
C0736,Female,28,Surat,5,Grocery,22,27.99,10,9.18,6418.17,61150.49,14,1,1,1,2,Medium,0.71,18501.66,1
C0737,Male,62,Jaipur,41,Grocery,9,11.0,15,0.82,6542.01,5652.86,83,1,4,1,4,Medium,0.98,21551.0,0
C0738,Female,24,Delhi,20,Sports,10,33.78,13,5.86,5802.42,35720.05,31,1,5,11,2,Low,0.0,64347.59,0
C0739,Male,62,Chennai,5,Home Decor,14,19.55,15,3.82,943.73,3833.97,179,1,1,5,3,Low,0.88,1302.16,1
C0740,Male,19,Ahmedabad,36,Home Decor,24,23.96,19,5.41,2957.35,15384.08,121,1,1,4,3,Medium,0.61,37154.04,1
C0741,Male,23,Hyderabad,29,Home Decor,11,40.6,18,9.45,659.98,6819.47,79,0,1,3,0,Medium,0.0,11935.02,1
C0742,Male,58,Kolkata,48,Grocery,14,21.69,13,1.46,2946.35,3892.0,147,0,2,5,0,Medium,0.47,13035.35,1
C0743,Female,49,Kolkata,34,Sports,3,28.93,1,0.82,5288.97,4320.65,102,0,4,3,4,Low,0.77,13521.32,1
C0744,Female,37,Delhi,58,Fashion,29,43.36,16,6.83,4294.04,27980.86,32,1,1,9,3,High,0.18,113687.52,1
C0745,Male,51,Chennai,48,Fashion,21,21.41,8,12.01,5712.61,71900.01,57,0,4,3,4,Medium,0.68,353606.17,0
C0746,Female,33,Surat,18,Home Decor,16,26.11,6,0.95,4546.26,4582.6,31,0,1,5,3,Low,0.14,5029.0,1
C0747,Male,42,Surat,2,Fashion,20,27.13,3,12.81,4579.77,62449.6,58,0,2,10,1,Low,0.8,8261.81,0
C0748,Female,29,Hyderabad,16,Sports,17,12.35,16,6.07,4234.43,24658.96,154,1,1,3,4,Low,0.57,24853.69,1
C0749,Female,24,Bangalore,29,Home Decor,5,33.69,2,2.21,3105.31,6552.73,48,0,3,8,1,Low,0.03,15707.63,0
C0750,Female,56,Jaipur,33,Books,26,33.25,2,8.73,3738.55,33792.49,123,0,2,6,2,Medium,0.09,66510.67,1
C0751,Male,34,Chennai,16,Books,7,11.18,15,14.31,1165.77,18110.78,41,1,1,11,3,High,0.86,17448.69,1
C0752,Female,62,Surat,35,Sports,17,2.57,10,8.37,6725.72,53526.91,153,0,1,5,1,Low,0.03,141712.7,1
C0753,Female,28,Delhi,47,Toys,20,44.95,1,10.46,7146.93,80895.92,175,0,1,2,2,High,0.3,228312.58,1
C0754,Male,23,Hyderabad,43,Fashion,22,27.01,15,12.34,6200.29,77911.15,121,1,3,10,4,High,0.57,279832.07,1
C0755,Male,40,Mumbai,42,Home Decor,11,9.78,1,12.09,4793.61,60712.67,61,0,3,11,1,Medium,0.21,218993.56,0
C0756,Female,44,Hyderabad,17,Books,12,14.19,16,1.56,4682.68,7217.16,132,1,1,3,1,Low,0.22,8046.81,1
C0757,Female,63,Surat,4,Sports,25,28.57,18,11.24,3921.49,46782.65,159,1,3,1,2,Medium,0.78,14298.04,1
C0758,Female,23,Mumbai,49,Beauty,27,7.92,5,14.27,2081.37,32495.99,120,0,1,2,1,High,0.29,89028.67,1
C0759,Female,55,Ahmedabad,4,Books,24,3.6,5,10.66,3255.29,32415.1,96,1,3,10,2,Low,0.04,11217.92,0
C0760,Female,19,Pune,51,Beauty,2,36.33,10,12.63,7922.27,97768.12,112,0,4,0,3,Medium,0.72,535420.12,1
C0761,Male,39,Hyderabad,25,Sports,27,32.78,12,7.54,1422.68,11504.62,41,0,1,8,3,High,0.95,19110.63,1
C0762,Male,37,Delhi,33,Sports,19,15.31,10,5.13,4478.66,21489.8,26,0,1,9,3,Medium,0.83,52797.99,1
C0763,Male,42,Delhi,14,Electronics,26,4.52,2,10.31,6972.25,70632.59,19,0,5,2,1,Medium,0.55,90713.1,0
C0764,Female,32,Jaipur,24,Books,29,22.91,1,7.64,3788.11,27008.56,87,0,5,7,1,Medium,0.42,64137.92,0
C0765,Male,46,Bangalore,11,Electronics,5,13.88,16,13.48,4963.2,68889.22,25,1,2,3,0,Medium,0.93,51329.42,0
C0766,Female,25,Hyderabad,25,Grocery,11,19.1,18,14.63,6674.01,92530.62,47,1,4,10,0,Medium,0.77,265699.89,0
C0767,Female,54,Surat,28,Books,23,13.78,7,12.39,4516.22,54622.0,8,0,4,7,2,Medium,0.57,162798.41,0
C0768,Female,50,Pune,7,Home Decor,19,9.54,4,14.89,5932.31,88175.46,3,1,2,6,1,Medium,0.88,38963.55,0
C0769,Male,39,Chennai,49,Grocery,28,18.64,10,5.55,2974.0,15835.99,33,0,5,3,2,Low,0.6,74529.96,0
C0770,Female,64,Surat,36,Grocery,7,43.49,10,13.49,5944.28,83073.53,112,0,2,6,4,High,0.97,206963.52,1
C0771,Male,22,Delhi,10,Fashion,21,13.45,11,5.28,615.86,2998.92,156,0,5,11,1,Low,0.86,2990.97,0
C0772,Female,56,Ahmedabad,49,Beauty,26,16.45,3,2.21,1477.32,3512.88,22,0,1,7,4,Low,0.55,9920.91,1
C0773,Male,35,Surat,36,Fashion,22,16.16,14,9.51,5207.18,49335.48,99,1,2,9,1,Low,0.92,121147.04,1
C0774,Male,55,Kolkata,31,Home Decor,6,22.65,13,7.1,3756.95,27062.8,98,0,3,2,3,High,0.34,64636.34,1
C0775,Female,54,Delhi,19,Sports,11,38.27,19,13.86,6678.29,94821.99,30,0,5,4,2,Medium,0.7,166284.67,0
C0776,Male,47,Hyderabad,18,Electronics,27,19.29,10,7.64,2933.2,20436.17,47,0,1,10,0,Medium,0.17,24967.53,0
C0777,Male,48,Ahmedabad,49,Home Decor,14,36.66,15,13.95,6207.5,91045.43,164,0,3,2,3,High,0.9,385017.0,1
C0778,Female,27,Kolkata,6,Sports,28,6.95,8,1.64,1371.17,2449.28,59,1,3,6,0,High,0.25,1040.02,0
C0779,Female,32,Mumbai,28,Home Decor,4,40.48,17,12.54,7462.13,93947.69,14,0,4,5,1,Medium,0.95,284613.0,0
C0780,Female,59,Pune,7,Sports,28,9.97,6,11.51,3521.98,39653.2,73,1,5,0,4,Medium,0.02,27390.21,0
C0781,Female,61,Delhi,38,Books,8,3.69,7,10.94,2077.94,24027.5,105,1,1,9,4,High,0.68,61293.1,1
C0782,Female,35,Hyderabad,57,Electronics,9,8.81,14,5.65,6376.47,37614.79,14,1,5,4,3,Medium,0.15,223836.0,0
C0783,Male,40,Kolkata,12,Sports,2,10.2,8,11.86,7598.72,92842.03,152,1,1,3,0,Medium,0.77,72374.34,1
C0784,Male,50,Kolkata,41,Grocery,25,23.87,12,7.51,7369.23,60493.7,49,0,5,1,2,High,0.49,239166.69,0
C0785,Male,33,Bangalore,50,Home Decor,11,21.35,18,10.87,2132.13,23555.3,171,1,3,0,2,Medium,0.91,92048.55,1
C0786,Female,55,Kolkata,34,Electronics,28,32.78,14,8.51,5474.46,44243.14,3,1,4,11,2,Low,0.72,154690.38,0
C0787,Female,52,Pune,25,Sports,20,4.19,1,2.78,4510.81,11348.16,23,1,2,11,0,Low,0.77,21121.57,0
C0788,Male,51,Ahmedabad,17,Grocery,22,23.4,4,1.44,5883.3,8393.1,148,1,5,11,4,High,0.12,15411.81,0
C0789,Male,45,Ahmedabad,53,Grocery,7,16.3,17,5.81,4049.38,24243.64,109,1,3,6,4,Low,0.1,106419.65,1
C0790,Female,19,Kolkata,33,Books,4,29.12,18,14.03,3917.18,51354.32,143,0,2,6,3,High,0.85,109351.29,1
C0791,Male,47,Hyderabad,23,Beauty,24,3.88,19,8.18,7096.84,52546.06,43,0,2,5,0,Low,0.23,85537.94,0
C0792,Female,30,Delhi,9,Grocery,29,3.5,4,12.13,7008.67,91970.93,71,1,2,4,1,Medium,0.87,54732.48,1
C0793,Female,58,Hyderabad,6,Fashion,14,20.37,6,8.85,6364.49,54094.65,161,1,3,8,1,Medium,0.14,26699.73,1
C0794,Female,33,Jaipur,2,Electronics,26,36.89,8,14.39,5727.69,81861.81,55,0,1,1,2,Medium,0.31,10699.25,1
C0795,Male,22,Delhi,38,Electronics,24,30.86,15,5.86,5523.42,29720.06,126,1,2,10,4,Low,0.93,80186.76,1
C0796,Female,45,Mumbai,9,Toys,1,2.72,1,1.33,732.6,951.29,82,0,4,10,4,Low,0.84,816.32,1
C0797,Female,56,Pune,3,Electronics,24,9.67,5,11.82,6071.43,70670.23,41,1,1,2,0,Medium,0.05,13921.74,1
C0798,Female,62,Hyderabad,16,Sports,26,11.75,16,10.73,5213.4,60445.67,146,1,3,8,0,Medium,0.45,79321.43,0
C0799,Female,37,Bangalore,25,Home Decor,12,20.19,6,8.15,2628.57,22988.67,131,0,2,11,3,Medium,0.91,38197.6,1
C0800,Female,41,Ahmedabad,24,Sports,19,27.23,10,5.23,6614.78,32443.49,3,1,3,1,0,Low,0.01,70310.07,0
C0801,Female,44,Kolkata,47,Fashion,5,11.31,10,3.23,6709.84,21915.79,100,1,3,2,3,Medium,0.11,87919.53,1
C0802,Male,47,Delhi,29,Toys,26,18.45,5,7.49,7477.87,58599.65,144,0,2,5,2,Medium,0.65,109033.28,1
C0803,Female,62,Kolkata,44,Home Decor,8,27.11,8,10.16,3521.36,34287.62,171,1,3,9,2,Low,0.1,119225.71,1
C0804,Female,44,Mumbai,55,Books,11,18.49,1,8.89,4544.62,39548.66,23,0,4,6,4,Low,0.45,230950.23,0
C0805,Male,43,Jaipur,40,Grocery,22,8.16,5,6.84,7275.85,54593.01,143,1,4,1,4,Medium,0.51,218836.66,1
C0806,Female,24,Kolkata,26,Toys,4,23.14,1,8.33,2739.37,24004.32,127,0,5,7,4,Medium,0.86,56099.67,1
C0807,Female,59,Hyderabad,38,Sports,15,15.93,7,2.07,6434.15,13151.35,58,1,2,8,1,Low,0.96,36994.3,0
C0808,Female,64,Delhi,35,Home Decor,20,39.16,15,10.59,7938.14,84637.92,168,0,2,0,3,Medium,0.51,215679.24,1
C0809,Male,55,Bangalore,23,Grocery,12,35.35,14,11.15,5319.9,60809.09,118,0,2,5,2,High,0.51,84431.52,1
C0810,Male,22,Mumbai,4,Home Decor,20,10.18,9,0.67,7874.52,5274.7,166,0,5,3,3,High,0.73,2290.23,0
C0811,Female,40,Surat,59,Grocery,22,8.56,8,4.42,4271.76,18547.44,117,1,4,9,1,Medium,0.19,115309.79,0
C0812,Female,45,Pune,42,Home Decor,23,16.95,8,1.84,1478.51,2643.93,82,1,4,10,1,Medium,0.94,11349.08,0
C0813,Male,51,Jaipur,14,Sports,29,19.72,3,14.97,1652.09,23094.45,102,0,2,9,2,High,0.0,22365.86,1
C0814,Female,32,Hyderabad,53,Toys,21,42.08,4,9.1,5931.58,59090.34,134,1,3,4,2,High,0.0,244589.03,1
C0815,Female,49,Pune,56,Sports,10,14.97,17,7.25,307.0,2043.87,108,0,1,5,4,Medium,0.63,8879.14,1
C0816,Female,43,Bangalore,47,Fashion,24,39.31,6,7.21,5396.54,39695.19,46,1,1,5,1,High,0.34,110555.05,0
C0817,Female,48,Pune,39,Books,16,23.73,2,14.49,1464.79,23175.8,6,0,2,6,4,Medium,0.4,55575.89,0
C0818,Male,36,Ahmedabad,7,Books,23,40.08,9,10.07,7879.64,77363.19,123,1,2,8,2,Low,0.22,38141.88,1
C0819,Male,26,Delhi,8,Beauty,8,32.18,14,2.95,1556.08,4363.14,92,1,4,11,1,Medium,0.41,3323.92,0
C0820,Male,46,Pune,42,Electronics,20,32.46,1,7.0,4553.97,34782.0,148,1,4,3,1,Medium,0.83,144305.18,1
C0821,Female,56,Hyderabad,51,Sports,8,24.31,17,11.73,5454.73,67845.28,19,1,3,8,0,Low,0.7,296503.15,0
C0822,Male,21,Surat,19,Sports,29,38.13,11,6.64,6610.12,45252.04,14,1,4,0,1,Low,0.09,85269.48,0
C0823,Male,20,Ahmedabad,2,Grocery,6,12.94,6,4.99,3836.33,19572.05,65,1,1,8,4,High,0.06,2356.92,1
C0824,Male,46,Ahmedabad,47,Beauty,3,41.02,1,14.87,7490.25,108264.19,96,1,1,11,0,High,0.51,379172.26,1
C0825,Female,28,Pune,1,Books,29,29.38,19,14.07,3997.9,57840.31,157,1,4,7,1,Low,0.73,5968.18,0
C0826,Female,50,Jaipur,42,Sports,8,20.86,16,14.15,2240.86,33135.2,159,0,1,1,0,Medium,0.66,80411.5,1
C0827,Male,55,Chennai,38,Home Decor,29,44.23,18,2.41,4866.37,10629.58,153,0,1,6,1,Low,0.86,30181.18,1
C0828,Male,28,Jaipur,54,Books,23,39.07,11,3.9,5366.64,19329.55,46,0,1,6,3,Medium,0.13,69538.89,1
C0829,Female,44,Kolkata,13,Beauty,10,35.2,9,6.91,4206.91,27994.81,16,1,1,1,4,High,0.61,23385.2,1
C0830,Male,50,Hyderabad,42,Electronics,5,13.78,6,12.57,5945.5,72091.24,108,1,5,7,4,Low,0.77,294583.32,0
C0831,Male,38,Chennai,44,Home Decor,11,43.87,2,11.18,3539.24,42738.28,139,0,2,5,0,Medium,0.94,113658.35,1
C0832,Male,56,Delhi,24,Grocery,4,33.95,8,12.82,333.39,4431.78,18,0,3,5,3,High,0.1,9191.59,0
C0833,Male,48,Ahmedabad,32,Fashion,17,28.02,16,13.85,2336.95,31547.91,108,0,5,11,0,High,0.24,93859.98,0
C0834,Male,55,Hyderabad,30,Home Decor,26,41.64,8,11.82,7583.47,95179.78,69,0,3,10,0,Medium,0.35,232571.65,0
C0835,Female,63,Bangalore,6,Toys,3,8.97,8,4.3,6176.82,25621.13,120,0,5,4,2,High,0.54,17416.83,0
C0836,Male,19,Kolkata,38,Books,18,7.98,14,4.64,1759.41,8964.94,88,0,5,11,0,High,0.41,31898.18,0
C0837,Female,44,Surat,33,Toys,8,26.24,1,5.61,813.23,4819.18,90,0,3,10,1,Medium,0.86,13338.03,0
C0838,Male,53,Kolkata,44,Electronics,24,4.44,7,4.89,3001.14,15580.73,16,0,2,7,2,Low,0.95,46507.48,0
C0839,Female,28,Hyderabad,55,Home Decor,12,30.55,2,4.11,6739.52,26375.24,102,0,4,9,2,Medium,0.07,158891.6,0
C0840,Female,64,Delhi,23,Beauty,21,12.35,15,11.41,1116.04,11829.99,134,0,5,8,0,High,0.7,30224.54,0
C0841,Male,35,Ahmedabad,10,Beauty,16,7.12,18,0.99,4483.82,4340.91,125,1,2,4,2,Low,0.11,2674.02,1
C0842,Female,18,Mumbai,57,Electronics,14,19.61,4,11.06,2417.5,25851.12,120,1,4,0,4,Low,0.9,152979.79,1
C0843,Male,52,Mumbai,46,Books,21,22.04,18,12.44,5892.16,77254.13,76,1,3,10,2,Low,0.14,279248.1,0
C0844,Female,52,Hyderabad,15,Beauty,16,9.33,5,1.46,303.16,413.78,73,0,5,5,2,Low,0.99,666.94,0
C0845,Male,48,Pune,23,Home Decor,27,3.79,16,1.4,2434.24,3426.66,177,0,4,11,1,High,0.43,7732.41,1
C0846,Male,45,Jaipur,56,Fashion,4,19.8,13,4.64,5530.23,26318.16,41,1,2,11,4,Low,0.38,103587.84,1
C0847,Male,56,Kolkata,36,Home Decor,1,34.66,9,3.52,4509.98,15510.53,106,1,4,0,2,High,0.59,61597.12,1
C0848,Female,18,Delhi,57,Fashion,1,39.59,5,8.93,6297.27,52867.37,121,0,3,4,1,Low,0.39,247118.19,1
C0849,Female,42,Kolkata,1,Beauty,29,6.19,8,10.29,1514.1,16812.99,89,1,4,5,4,High,0.23,1568.26,1
C0850,Female,60,Bangalore,8,Home Decor,22,24.56,18,9.7,4388.51,39493.74,118,1,1,2,2,Medium,0.63,24789.92,1
C0851,Male,55,Mumbai,3,Beauty,15,13.33,3,5.68,1807.43,9863.37,156,1,5,11,0,Low,0.73,3140.64,0
C0852,Female,37,Ahmedabad,14,Books,20,18.11,6,7.73,5222.0,42437.38,159,1,2,0,2,High,0.95,39948.06,1
C0853,Male,20,Bangalore,17,Fashion,20,42.14,11,9.78,1311.34,13095.03,66,1,2,1,4,Medium,0.41,14166.75,1
C0854,Female,19,Ahmedabad,34,Books,3,17.14,14,2.23,1444.94,3370.85,46,1,5,11,2,Medium,0.71,10686.57,0
C0855,Male,35,Kolkata,47,Beauty,14,17.71,19,3.83,2827.18,11496.77,108,1,5,11,4,High,0.83,49117.84,0
C0856,Male,61,Delhi,6,Sports,9,11.0,7,13.41,3394.68,49122.53,4,1,1,10,0,Medium,0.83,16467.71,1
C0857,Male,27,Mumbai,5,Grocery,19,43.28,10,5.46,4138.91,21715.14,150,1,1,11,2,High,0.03,8172.88,1
C0858,Male,22,Kolkata,46,Home Decor,8,21.63,15,12.12,4771.44,57532.67,173,0,2,2,4,Medium,0.36,172011.83,1
C0859,Female,26,Mumbai,51,Sports,2,26.53,6,4.14,3909.87,16796.49,156,1,4,2,1,High,0.01,80358.54,0
C0860,Male,19,Hyderabad,41,Books,4,21.49,6,1.1,651.42,758.8,138,0,5,1,2,Low,0.56,3090.41,0
C0861,Female,51,Surat,40,Toys,1,12.88,16,7.76,2944.64,23206.04,177,0,1,5,0,High,0.87,61262.16,1
C0862,Male,55,Surat,29,Beauty,11,36.85,9,13.44,772.64,10412.83,95,0,1,6,1,Low,0.81,19522.34,1
C0863,Female,48,Ahmedabad,35,Beauty,5,3.22,19,12.38,1209.25,15544.67,106,1,1,4,2,Medium,0.81,37611.25,1
C0864,Male,27,Kolkata,18,Grocery,2,31.68,18,4.17,1014.74,4131.63,80,1,4,6,4,High,0.35,8112.3,1
C0865,Male,29,Chennai,40,Beauty,27,27.55,5,13.69,1517.34,22408.02,51,1,2,11,3,Low,0.05,60675.32,1
C0866,Female,53,Mumbai,48,Grocery,13,8.2,16,7.46,6559.49,46117.35,171,1,2,2,1,Low,0.17,161004.61,1
C0867,Male,38,Mumbai,30,Home Decor,17,9.13,7,1.21,5132.31,6687.04,134,1,1,10,4,Medium,0.67,12892.4,1
C0868,Male,64,Chennai,15,Fashion,17,30.35,19,0.9,4202.21,3890.62,121,1,4,4,1,High,0.13,5473.86,0
C0869,Female,23,Pune,53,Grocery,18,15.42,5,7.53,5938.38,45616.21,153,1,4,2,2,Medium,0.13,218015.31,1
C0870,Female,20,Kolkata,15,Grocery,21,13.43,11,8.42,7701.42,64456.3,4,1,2,3,0,Low,0.35,59735.02,0
C0871,Male,27,Chennai,16,Sports,28,4.54,18,1.66,3516.1,5433.7,152,1,5,5,0,High,0.09,9611.34,0
C0872,Male,22,Surat,57,Beauty,9,34.96,7,13.87,3129.07,46567.84,91,0,1,11,1,Medium,0.33,152164.86,1
C0873,Female,63,Mumbai,33,Home Decor,6,39.95,18,10.91,7828.86,77768.99,54,1,4,3,3,High,0.97,304785.0,0
C0874,Male,43,Surat,10,Fashion,28,37.25,3,12.12,6239.24,72140.57,3,1,5,3,2,Medium,0.02,78702.88,0
C0875,Male,38,Kolkata,19,Electronics,20,22.04,5,8.97,6283.76,51965.53,175,1,3,6,4,Medium,0.83,84358.16,1
C0876,Male,62,Delhi,37,Books,3,24.96,13,10.12,4919.56,45871.13,30,0,1,5,2,Medium,0.99,117382.54,1
C0877,Female,43,Delhi,50,Grocery,8,12.42,16,6.12,4203.96,25164.39,76,1,3,11,3,Medium,0.44,111702.86,1
C0878,Female,55,Ahmedabad,3,Electronics,3,9.43,12,10.35,4539.56,43793.5,41,1,2,11,4,High,0.94,10006.03,1
C0879,Male,61,Surat,36,Beauty,1,37.39,7,14.68,5321.05,79384.47,106,0,2,0,3,Low,0.26,200197.91,1
C0880,Male,43,Surat,4,Books,20,36.33,13,9.89,3201.66,32469.7,59,1,2,7,2,Low,0.98,8614.46,1
C0881,Male,25,Surat,11,Grocery,27,35.43,1,5.45,6323.67,37097.7,40,0,4,0,2,Medium,0.86,35296.34,0
C0882,Female,22,Pune,41,Toys,13,21.92,15,4.64,7301.0,32519.32,45,0,4,11,1,Medium,0.88,147737.88,0
C0883,Male,32,Surat,33,Toys,21,39.17,12,14.47,4698.88,65397.89,150,1,5,8,3,Medium,0.13,237463.79,0
C0884,Male,33,Delhi,28,Electronics,5,41.83,17,3.18,3237.36,9772.59,15,1,3,3,0,Low,0.87,25632.35,0
C0885,Female,18,Pune,32,Sports,16,16.12,5,12.19,5656.04,72833.13,17,0,2,6,3,High,0.94,137016.55,1
C0886,Male,33,Ahmedabad,57,Electronics,21,11.66,17,7.25,1702.67,12166.75,108,1,2,4,3,Low,0.82,48638.15,1
C0887,Female,54,Hyderabad,16,Books,24,21.96,15,6.93,7758.01,54326.68,25,0,4,11,4,High,0.09,93938.93,0
C0888,Male,20,Bangalore,9,Sports,16,9.71,19,11.34,5366.5,59330.05,43,1,4,9,4,High,0.08,52098.37,0
C0889,Male,64,Ahmedabad,11,Books,24,40.01,1,2.65,820.28,2024.54,179,0,4,2,1,Medium,0.36,2494.76,0
C0890,Male,48,Jaipur,6,Fashion,12,16.53,4,7.26,4379.08,29264.84,61,1,1,7,0,Low,0.7,12103.69,1
C0891,Female,30,Pune,59,Beauty,13,26.78,3,1.02,6077.62,6655.77,173,0,3,9,2,Low,0.01,29303.35,1
C0892,Female,33,Delhi,49,Toys,4,27.57,8,10.22,2439.41,23761.43,131,0,3,1,0,High,0.95,101500.7,1
C0893,Female,60,Delhi,27,Home Decor,9,24.14,9,1.35,692.62,1017.62,164,0,1,10,0,High,0.53,1816.01,1
C0894,Male,38,Kolkata,12,Electronics,16,8.73,12,1.77,4066.55,7841.7,28,1,2,9,0,High,0.36,5226.94,0
C0895,Female,19,Mumbai,22,Grocery,1,44.61,5,12.75,6718.91,85304.96,107,0,5,2,1,High,0.56,206921.52,0
C0896,Male,44,Surat,40,Books,5,9.42,9,6.92,2236.81,16898.4,124,1,5,11,1,Low,0.72,65284.03,0
C0897,Male,55,Delhi,48,Books,21,34.31,1,3.41,5821.0,17977.74,173,1,2,4,0,Medium,0.27,61737.42,1
C0898,Female,43,Surat,37,Beauty,5,36.03,11,9.09,3439.99,28715.73,84,0,5,4,2,High,0.29,112322.53,0
C0899,Male,55,Chennai,21,Electronics,24,8.24,7,8.03,759.17,5783.17,149,0,4,4,2,Medium,0.47,12758.31,1
C0900,Male,63,Mumbai,33,Grocery,25,42.13,14,6.46,2640.52,16065.66,27,1,3,6,2,Medium,0.67,50431.49,0
C0901,Male,42,Chennai,17,Grocery,19,22.97,3,13.63,2717.05,35201.26,83,0,4,7,1,Low,0.71,56886.69,0
C0902,Male,28,Surat,56,Books,9,29.04,11,11.37,7265.92,81825.28,100,0,5,7,4,Low,0.32,467100.06,0
C0903,Male,25,Pune,29,Home Decor,29,29.61,17,2.7,7859.46,19365.53,76,1,5,10,2,Low,0.32,56075.92,0
C0904,Female,25,Jaipur,53,Books,27,23.71,18,8.78,1915.21,17001.82,35,0,3,2,4,Low,0.49,68558.89,0
C0905,Male,50,Mumbai,40,Home Decor,8,8.11,19,1.79,3614.95,6224.17,176,1,4,7,0,Medium,0.54,26870.04,1
